,classname,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
632,org::eclipse::jdt::internal::core::eval::RequestorWrapper , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
633,org::eclipse::jdt::internal::compiler::parser::ScannerHelper , 36 , 0 , 35 , 1 , 85 , 0 , 69 , 0 , 100.0 , 10.0 , 1 , 0 , 0 , 0.0 , 10 , 21.0 , 41.0 , 0 , 0 , 0 , 0 , 0 , 
634,org::eclipse::jdt::internal::core::search::matching::MultiTypeDeclarationPattern , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 12 , 113.0 , 0.0 , 9 , 0 , 0 , 0.0 , 0 , 6.0 , 27.0 , 1 , 0 , 0 , 0 , 0 , 
635,org::eclipse::jdt::internal::core::SelectionRequestor , 5 , 0 , 0 , 4 , 149 , 0 , 0 , 0 , 225.0 , 7.0 , 4 , 0 , 1 , 0.0 , 5 , 91.0 , 67.0 , 0 , 0 , 0 , 0 , 0 , 
636,org::eclipse::jdt::core::dom::FieldDeclaration , 4 , 0 , 5 , 1 , 18 , 0 , 0 , 1 , 14.0 , 1.0 , 3 , 0 , 0 , 0.0 , 0 , 12.0 , 3.0 , 0 , 0 , 0 , 0 , 0 , 
637,org::eclipse::jdt::internal::eval::GlobalVariable , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
638,org::eclipse::jdt::core::dom::MemberValuePairBinding , 4 , 0 , 0 , 3 , 35 , 1 , 0 , 0 , 42.0 , 2.0 , 1 , 2 , 0 , 0.0 , 1 , 20.0 , 12.0 , 0 , 0 , 0 , 0 , 0 , 
639,org::eclipse::jdt::internal::core::hierarchy::TypeHierarchy , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 21.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 19.0 , 9.0 , 1 , 1 , 0 , 0 , 0 , 
640,org::eclipse::jdt::internal::compiler::lookup::ParameterizedTypeBinding , 27 , 2 , 25 , 10 , 621 , 0 , 0 , 406 , 428.0 , 13.0 , 40 , 1 , 0 , 1.0 , 11 , 128.0 , 159.0 , 2 , 0 , 1 , 0 , 0 , 
641,org::eclipse::jdt::internal::codeassist::select::SelectionOnArgumentName , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 165 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
642,org::eclipse::jdt::internal::eval::CodeSnippetTypeDeclaration , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 169 , 3.0 , 0.0 , 2 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
643,org::eclipse::jdt::internal::eval::EvaluationResult , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
644,org::eclipse::jdt::internal::core::search::indexing::IndexingParser , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 12 , 2.0 , 0.0 , 5 , 0 , 0 , 0.0 , 0 , 0.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
645,org::eclipse::jdt::core::JDTCompilerAdapter , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0.0 , 0.0 , 0 , 7 , 0 , 0.0 , 0 , 3.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
646,org::eclipse::jdt::internal::codeassist::CompletionRequestorWrapper , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 8 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0 , 0 , 
647,org::eclipse::jdt::internal::core::CreateElementInCUOperation , 3 , 0 , 0 , 3 , 59 , 0 , 3 , 0 , 14.0 , 3.0 , 4 , 0 , 1 , 0.0 , 0 , 20.0 , 4.0 , 0 , 0 , 0 , 0 , 0 , 
648,org::eclipse::jdt::internal::core::dom::rewrite::ListRewriteEvent , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 4.0 , 3.0 , 0 , 0 , 0 , 0 , 0 , 
649,org::eclipse::jdt::core::dom::Assignment , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 5 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
650,org::eclipse::jdt::core::dom::NullLiteral , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 5 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
651,org::eclipse::jdt::internal::core::JavaElement , 36 , 0 , 22 , 16 , 641 , 0 , 5 , 1 , 228.0 , 13.0 , 1 , 4 , 1 , 0.0 , 7 , 96.0 , 61.0 , 1 , 0 , 0 , 0 , 0 , 
652,org::eclipse::jdt::internal::formatter::comment::CommentLine , 0 , 0 , 0 , 0 , 18 , 0 , 0 , 0 , 8.0 , 1.0 , 1 , 0 , 0 , 0.0 , 1 , 7.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
653,org::eclipse::jdt::internal::codeassist::complete::CompletionOnMessageSend , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 167 , 10.0 , 0.0 , 7 , 0 , 0 , 0.0 , 0 , 4.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
654,org::eclipse::jdt::core::dom::ArrayInitializer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 5 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
655,org::eclipse::jdt::internal::codeassist::impl::AssistTypeParameter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
656,org::eclipse::jdt::internal::formatter::align::AlignmentException , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
657,org::eclipse::jdt::core::CompletionFlags , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
658,org::eclipse::jdt::core::compiler::CategorizedProblem , 1 , 0 , 1 , 0 , 5 , 0 , 2 , 43 , 6.0 , 2.0 , 1 , 0 , 0 , 0.0 , 2 , 2.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
659,org::eclipse::jdt::internal::compiler::ast::AbstractMethodDeclaration , 8 , 2 , 7 , 3 , 0 , 0 , 2 , 165 , 39.0 , 0.0 , 2 , 0 , 0 , 2.0 , 0 , 12.0 , 12.0 , 0 , 0 , 0 , 0 , 0 , 
660,org::eclipse::jdt::internal::core::util::Messages , 7 , 0 , 7 , 0 , 0 , 0 , 40 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 40.0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0 , 0 , 
661,org::eclipse::jdt::internal::core::CreateFieldOperation , 4 , 0 , 0 , 4 , 15 , 0 , 0 , 3 , 26.0 , 2.0 , 10 , 0 , 1 , 0.0 , 0 , 15.0 , 10.0 , 0 , 0 , 0 , 0 , 0 , 
662,org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocQualifiedTypeReference , 0 , 0 , 0 , 0 , 13 , 0 , 0 , 66 , 16.0 , 2.0 , 11 , 0 , 0 , 0.0 , 2 , 7.0 , 6.0 , 0 , 0 , 0 , 0 , 0 , 
663,org::eclipse::jdt::internal::codeassist::complete::CompletionOnLocalName , 1 , 2 , 0 , 1 , 3 , 0 , 0 , 165 , 3.0 , 1.0 , 3 , 0 , 0 , 0.0 , 1 , 4.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
664,org::eclipse::jdt::core::dom::rewrite::ImportRewrite , 0 , 0 , 0 , 0 , 62 , 0 , 2 , 0 , 13.0 , 2.0 , 0 , 2 , 0 , 0.0 , 2 , 5.0 , 4.0 , 0 , 0 , 0 , 0 , 0 , 
665,org::eclipse::jdt::core::formatter::CodeFormatterApplication , 5 , 0 , 0 , 5 , 6 , 0 , 0 , 0 , 51.0 , 1.0 , 0 , 0 , 0 , 0.0 , 1 , 12.0 , 8.0 , 0 , 0 , 0 , 0 , 0 , 
666,org::eclipse::jdt::internal::core::BecomeWorkingCopyOperation , 2 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 4 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
667,org::eclipse::jdt::internal::compiler::lookup::UnresolvedAnnotationBinding , 3 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 17.0 , 0.0 , 5 , 1 , 0 , 0.0 , 0 , 5.0 , 5.0 , 1 , 0 , 1 , 0 , 0 , 
668,org::eclipse::jdt::core::compiler::batch::BatchCompiler , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 3.0 , 1.0 , 0 , 0 , 1 , 0.0 , 0 , 1.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
669,org::eclipse::jdt::internal::core::util::SimpleDocument , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
670,org::eclipse::jdt::internal::core::search::matching::ConstructorPattern , 3 , 0 , 2 , 2 , 41 , 0 , 5 , 14 , 68.0 , 4.0 , 15 , 0 , 0 , 4.0 , 1 , 21.0 , 21.0 , 1 , 0 , 0 , 0 , 0 , 
671,org::eclipse::jdt::core::dom::RecoveredTypeBinding , 6 , 0 , 0 , 6 , 59 , 0 , 0 , 0 , 105.0 , 1.0 , 0 , 0 , 1 , 0.0 , 0 , 67.0 , 27.0 , 0 , 0 , 0 , 0 , 0 , 
672,org::eclipse::jdt::internal::compiler::ast::CastExpression , 6 , 2 , 3 , 3 , 57 , 0 , 0 , 166 , 150.0 , 3.0 , 6 , 0 , 0 , 0.0 , 3 , 52.0 , 48.0 , 1 , 0 , 0 , 0 , 0 , 
673,org::eclipse::jdt::internal::core::ClassFileInfo , 0 , 0 , 3 , 1 , 8 , 0 , 1 , 12 , 23.0 , 1.0 , 4 , 0 , 0 , 0.0 , 0 , 10.0 , 5.0 , 1 , 0 , 0 , 0 , 0 , 
674,org::eclipse::jdt::internal::core::DeltaProcessor , 5 , 0 , 2 , 7 , 548 , 0 , 5 , 0 , 328.0 , 11.0 , 1 , 5 , 10 , 4.0 , 3 , 136.0 , 69.0 , 2 , 0 , 0 , 0 , 0 , 
675,org::eclipse::jdt::core::dom::TypeDeclaration , 2 , 0 , 3 , 1 , 127 , 0 , 0 , 1 , 25.0 , 4.0 , 3 , 0 , 0 , 0.0 , 0 , 18.0 , 7.0 , 0 , 0 , 0 , 0 , 0 , 
676,org::eclipse::jdt::internal::compiler::codegen::ConstantPool , 8 , 1 , 1 , 8 , 74 , 0 , 7 , 19 , 129.0 , 5.0 , 1 , 0 , 3 , 1.0 , 2 , 62.0 , 24.0 , 1 , 0 , 0 , 0 , 0 , 
677,org::eclipse::jdt::core::dom::VariableDeclarationExpression , 3 , 0 , 3 , 0 , 18 , 0 , 0 , 1 , 3.0 , 1.0 , 5 , 0 , 0 , 0.0 , 0 , 2.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
678,org::eclipse::jdt::internal::compiler::classfmt::ElementValuePairInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
679,org::eclipse::jdt::internal::compiler::util::FloatUtil , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
680,org::eclipse::jdt::internal::compiler::lookup::NestedTypeBinding , 1 , 2 , 1 , 0 , 0 , 0 , 0 , 412 , 0.0 , 0.0 , 50 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0 , 0 , 
681,org::eclipse::jdt::internal::core::ResolvedSourceField , 1 , 0 , 2 , 0 , 4 , 1 , 0 , 4 , 7.0 , 1.0 , 33 , 0 , 0 , 0.0 , 1 , 3.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
682,org::eclipse::jdt::internal::compiler::SourceElementRequestorAdapter , 0 , 0 , 0 , 0 , 21 , 2 , 0 , 0 , 3.0 , 1.0 , 2 , 0 , 0 , 0.0 , 1 , 1.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
683,org::eclipse::jdt::internal::codeassist::InternalExtendedCompletionContext , 1 , 0 , 0 , 1 , 13 , 0 , 1 , 0 , 41.0 , 1.0 , 0 , 1 , 1 , 0.0 , 0 , 6.0 , 14.0 , 2 , 0 , 2 , 0 , 0 , 
684,org::eclipse::jdt::internal::compiler::ast::AbstractVariableDeclaration , 4 , 2 , 4 , 0 , 10 , 0 , 0 , 165 , 8.0 , 1.0 , 2 , 0 , 0 , 0.0 , 1 , 3.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
685,org::eclipse::jdt::core::dom::AnnotationTypeMemberDeclaration , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
686,org::eclipse::jdt::internal::compiler::parser::TypeConverter , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 2.0 , 0.0 , 0 , 1 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
687,org::eclipse::jdt::internal::core::util::VerificationInfo , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
688,org::eclipse::jdt::internal::core::SimpleDelta , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
689,org::eclipse::jdt::internal::codeassist::impl::AssistSourceMethod , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 10.0 , 0.0 , 0 , 1 , 0 , 0.0 , 0 , 1.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
690,org::eclipse::jdt::internal::compiler::classfmt::AnnotationMethodInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 1.0 , 0.0 , 6 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
691,org::eclipse::jdt::internal::core::search::matching::IntersectingPattern , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 1.0 , 0.0 , 4 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0 , 0 , 
692,org::eclipse::jdt::internal::compiler::problem::AbortCompilationUnit , 3 , 0 , 3 , 0 , 0 , 0 , 1 , 0 , 1.0 , 0.0 , 3 , 0 , 0 , 1.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
693,org::eclipse::jdt::internal::codeassist::complete::CompletionOnArgumentName , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 165 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
694,org::eclipse::jdt::core::NamingConventions , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 2 , 0 , 0 , 0 , 0 , 
695,org::eclipse::jdt::internal::core::OverflowingLRUCache , 1 , 0 , 1 , 2 , 19 , 0 , 0 , 0 , 12.0 , 1.0 , 7 , 0 , 0 , 0.0 , 1 , 8.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
696,org::eclipse::jdt::internal::core::SourceMethodElementInfo , 1 , 1 , 2 , 1 , 46 , 0 , 2 , 1 , 17.0 , 4.0 , 6 , 0 , 0 , 0.0 , 2 , 8.0 , 5.0 , 0 , 0 , 0 , 0 , 0 , 
697,org::eclipse::jdt::internal::core::util::FieldInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
698,org::eclipse::jdt::internal::formatter::FormatJavadoc , 2 , 0 , 0 , 2 , 3 , 0 , 0 , 0 , 12.0 , 1.0 , 0 , 0 , 0 , 0.0 , 1 , 5.0 , 3.0 , 0 , 0 , 0 , 0 , 0 , 
699,org::eclipse::jdt::internal::compiler::codegen::IntegerCache , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 13.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 1.0 , 4.0 , 0 , 0 , 0 , 0 , 0 , 
700,org::eclipse::jdt::core::search::PackageReferenceMatch , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 1 , 1.0 , 0.0 , 13 , 0 , 0 , 0.0 , 0 , 1.0 , 0.0 , 1 , 0 , 0 , 0 , 0 , 
701,org::eclipse::jdt::internal::compiler::parser::RecoveredMethod , 1 , 1 , 0 , 1 , 58 , 0 , 8 , 100 , 159.0 , 4.0 , 5 , 0 , 0 , 8.0 , 4 , 21.0 , 37.0 , 0 , 0 , 0 , 0 , 0 , 
702,org::eclipse::jdt::internal::core::search::matching::MethodPattern , 3 , 0 , 2 , 2 , 45 , 0 , 9 , 14 , 73.0 , 4.0 , 15 , 0 , 0 , 8.0 , 1 , 21.0 , 18.0 , 1 , 0 , 0 , 0 , 0 , 
703,org::eclipse::jdt::internal::core::eval::EvaluationContextWrapper , 0 , 0 , 0 , 0 , 20 , 0 , 0 , 0 , 15.0 , 1.0 , 1 , 0 , 0 , 0.0 , 1 , 2.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
704,org::eclipse::jdt::internal::compiler::flow::InitializationFlowContext , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 41 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 2 , 0 , 0 , 0 , 0 , 
705,org::eclipse::jdt::internal::compiler::ast::Assignment , 7 , 2 , 2 , 5 , 30 , 0 , 0 , 166 , 71.0 , 2.0 , 6 , 0 , 0 , 0.0 , 2 , 20.0 , 24.0 , 0 , 0 , 0 , 0 , 0 , 
706,org::eclipse::jdt::internal::compiler::lookup::TypeVariableBinding , 7 , 2 , 5 , 6 , 175 , 1 , 0 , 406 , 272.0 , 8.0 , 40 , 0 , 0 , 0.0 , 6 , 59.0 , 78.0 , 1 , 0 , 1 , 0 , 0 , 
707,org::eclipse::jdt::internal::core::util::RecordedParsingInformation , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
708,org::eclipse::jdt::core::formatter::CodeFormatter , 6 , 0 , 6 , 0 , 1 , 0 , 4 , 0 , 3.0 , 1.0 , 1 , 0 , 0 , 0.0 , 1 , 1.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
709,org::eclipse::jdt::internal::compiler::ast::MagicLiteral , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 166 , 0.0 , 0.0 , 6 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
710,org::eclipse::jdt::internal::core::BufferCache , 1 , 0 , 1 , 0 , 3 , 0 , 1 , 0 , 14.0 , 1.0 , 6 , 1 , 0 , 0.0 , 0 , 9.0 , 4.0 , 0 , 0 , 0 , 0 , 0 , 
711,org::eclipse::jdt::internal::compiler::classfmt::AnnotationInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2.0 , 0.0 , 4 , 0 , 0 , 0.0 , 0 , 1.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
712,org::eclipse::jdt::core::dom::rewrite::ListRewrite , 1 , 0 , 1 , 0 , 54 , 0 , 0 , 0 , 15.0 , 3.0 , 1 , 0 , 0 , 0.0 , 3 , 7.0 , 4.0 , 0 , 0 , 0 , 0 , 0 , 
713,org::eclipse::jdt::internal::formatter::FormatJavadocReference , 1 , 0 , 1 , 0 , 0 , 0 , 1 , 4 , 5.0 , 0.0 , 5 , 0 , 0 , 1.0 , 1 , 3.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
714,org::eclipse::jdt::internal::core::CreateInitializerOperation , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 3 , 6.0 , 1.0 , 10 , 0 , 0 , 0.0 , 0 , 3.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
715,org::eclipse::jdt::internal::core::dom::rewrite::TokenScanner , 1 , 0 , 0 , 1 , 90 , 0 , 1 , 0 , 133.0 , 5.0 , 1 , 1 , 3 , 0.0 , 2 , 42.0 , 29.0 , 0 , 0 , 0 , 0 , 0 , 
716,org::eclipse::jdt::internal::core::builder::AbortIncrementalBuildException , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
717,org::eclipse::jdt::internal::compiler::ReadManager , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 21.0 , 0.0 , 0 , 1 , 0 , 0.0 , 0 , 2.0 , 2.0 , 2 , 0 , 0 , 0 , 0 , 
718,org::eclipse::jdt::core::search::SearchMatch , 9 , 0 , 8 , 1 , 147 , 5 , 3 , 0 , 28.0 , 7.0 , 1 , 3 , 0 , 0.0 , 7 , 9.0 , 11.0 , 0 , 0 , 0 , 0 , 0 , 
719,org::eclipse::jdt::core::dom::rewrite::TargetSourceRangeComputer , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 2.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 3.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
720,org::eclipse::jdt::internal::core::index::DiskIndex , 7 , 0 , 0 , 7 , 199 , 0 , 13 , 0 , 597.0 , 7.0 , 1 , 12 , 6 , 1.0 , 0 , 64.0 , 153.0 , 0 , 0 , 0 , 0 , 0 , 
721,org::eclipse::jdt::internal::core::JarEntryDirectory , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
722,org::eclipse::jdt::internal::eval::CodeSnippetReturnStatement , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 164 , 0.0 , 0.0 , 2 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0 , 0 , 
723,org::eclipse::jdt::internal::core::util::RuntimeVisibleParameterAnnotationsAttribute , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
724,org::eclipse::jdt::internal::compiler::impl::LongConstant , 3 , 0 , 3 , 0 , 11 , 0 , 1 , 9 , 9.0 , 1.0 , 1 , 2 , 1 , 1.0 , 0 , 3.0 , 3.0 , 0 , 0 , 0 , 0 , 0 , 
725,org::eclipse::jdt::internal::compiler::parser::RecoveredType , 2 , 0 , 1 , 1 , 95 , 0 , 10 , 90 , 189.0 , 5.0 , 5 , 0 , 0 , 10.0 , 5 , 16.0 , 50.0 , 0 , 0 , 0 , 0 , 0 , 
726,org::eclipse::jdt::internal::compiler::lookup::SyntheticArgumentBinding , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 121 , 0.0 , 0.0 , 6 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
727,org::eclipse::jdt::core::CompletionRequestor , 2 , 0 , 1 , 1 , 70 , 0 , 3 , 0 , 49.0 , 7.0 , 1 , 3 , 0 , 0.0 , 7 , 11.0 , 19.0 , 0 , 0 , 0 , 0 , 0 , 
728,org::eclipse::jdt::core::search::TypeDeclarationMatch , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 8 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
729,org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedAllocationExpression , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 167 , 25.0 , 0.0 , 6 , 0 , 0 , 0.0 , 0 , 8.0 , 6.0 , 0 , 0 , 0 , 0 , 0 , 
730,org::eclipse::jdt::internal::compiler::ast::EqualExpression , 1 , 2 , 0 , 1 , 25 , 0 , 0 , 166 , 342.0 , 2.0 , 10 , 0 , 1 , 0.0 , 3 , 140.0 , 56.0 , 0 , 0 , 0 , 0 , 0 , 
731,org::eclipse::jdt::internal::core::jdom::CompilationUnit , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
732,org::eclipse::jdt::internal::core::search::matching::ConstructorLocator , 4 , 0 , 0 , 4 , 30 , 0 , 0 , 23 , 139.0 , 3.0 , 4 , 0 , 0 , 0.0 , 0 , 49.0 , 55.0 , 1 , 0 , 0 , 0 , 0 , 
733,org::eclipse::jdt::internal::compiler::parser::RecoveredUnit , 1 , 0 , 0 , 1 , 27 , 0 , 4 , 0 , 46.0 , 3.0 , 5 , 0 , 0 , 4.0 , 3 , 8.0 , 7.0 , 0 , 0 , 0 , 0 , 0 , 
734,org::eclipse::jdt::internal::core::dom::rewrite::LineInformation , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
735,org::eclipse::jdt::internal::core::TypeParameterElementInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 5 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
736,org::eclipse::jdt::internal::eval::CodeSnippetMessageSend , 4 , 2 , 0 , 4 , 0 , 0 , 0 , 167 , 64.0 , 0.0 , 7 , 0 , 0 , 0.0 , 0 , 21.0 , 19.0 , 2 , 0 , 0 , 0 , 0 , 
